"EventType : Full Waveform"
"SampleRate : 2048 sps"
"Channel : Tran"
"Channel : Vert"
"Channel : Long"
"Units : mm/s"
"EventTime : 07:42:06"
"EventDate : 2021-09-04"
"RecordStopMode : Fixed"
"Pre-triggerLength : 0.25 sec"
"RecordTime : 3.0 sec"
"AutoStopTime : 1 sec"
"Trigger : Tran"
"GeoTriggerLevel : 0.270 mm/s"
"GeoRange : 254.000 mm/s"
"Operator : Operator"
"Setup : Default Micromate DIN.MMB"
"TitleNote1 : Location"
"TitleString1 : "
"TitleNote2 : Client"
"TitleString2 : "
"TitleNote3 : Company"
"TitleString3 : "
"TitleNote4 : General Notes"
"TitleString4 : "
"PostEventNote : "
"SerialNumber : UM6972"
"Version : Micromate DIN 10.90"
"FileName : UM6972_20210904074206.IDFW"
"BatteryLevel : 3.6 volts"
"Calibration : June 4, 2015 by Instantel"
"USBSensorSupport : Disabled"
"TranPPV : 0.709 mm/s"
"VertPPV : 0.772 mm/s"
"LongPPV : 3.728 mm/s"
"TranPPVPonderated : 0.232 mm/s"
"VertPPVPonderated : 0.463 mm/s"
"LongPPVPonderated : 0.643 mm/s"
"TranPPVdB : 2.9826 dB"
"VertPPVdB : 2.2429 dB"
"LongPPVdB : 11.4298 dB"
"TranZCFreq : 44.5 Hz"
"VertZCFreq : 51.2 Hz"
"LongZCFreq : 42.7 Hz"
"TranTimeofPeak : 1.211 sec"
"VertTimeofPeak : 1.283 sec"
"LongTimeofPeak : 2.532 sec"
"TranPeakAcceleration : 0.123 g"
"VertPeakAcceleration : 0.077 g"
"LongPeakAcceleration : 0.425 g"
"TranPeakDisplacement : 0.001 mm"
"VertPeakDisplacement : 0.003 mm"
"LongPeakDisplacement : 0.004 mm"
"PeakVectorSum : 3.777 mm/s"
"PeakVectorSumTimeSum : 2.532 sec"
"TranTestResults : Passed"
"VertTestResults : Passed"
"LongTestResults : Passed"
Waveform Data Channels
	Tran	Vert	Long
	0.071	-0.709	0.008
	0.095	-0.670	0.008
	0.118	-0.607	0.008
	0.126	-0.544	0.008
	0.102	-0.497	0.008
	0.071	-0.457	0.008
	0.047	-0.441	0.008
	0.047	-0.426	0.008
	0.039	-0.410	0.008
	0.071	-0.418	0.008
	0.055	-0.410	0.008
	0.095	-0.386	0.008
	0.252	-0.221	0.008
	0.497	0.000	0.008
	0.575	0.252	0.008
	0.504	0.441	0.008
	0.386	0.560	0.008
	0.292	0.638	0.008
	0.205	0.662	0.008
	0.205	0.631	0.008
	0.142	0.599	0.008
	0.063	0.575	0.008
	0.008	0.536	0.008
	-0.032	0.512	0.008
	-0.032	0.465	0.008
	-0.008	0.426	0.008
	0.032	0.434	0.008
	0.055	0.426	0.008
	0.055	0.418	0.008
	0.063	0.410	0.008
	0.063	0.410	0.008
	0.079	0.378	0.008
	-0.087	0.284	0.008
	-0.339	0.118	0.008
	-0.441	-0.087	0.008
	-0.434	-0.300	0.008
	-0.449	-0.575	0.008
	-0.355	-0.709	0.008
	-0.166	-0.694	0.008
	-0.016	-0.701	0.008
	0.063	-0.701	0.008
	0.047	-0.694	0.008
	0.071	-0.670	0.008
	0.102	-0.607	0.008
	0.118	-0.528	0.008
	0.118	-0.489	0.008
	0.087	-0.441	0.008
	0.071	-0.434	0.008
	0.071	-0.410	0.008
	0.039	-0.418	0.008
	0.047	-0.418	0.008
	0.039	-0.410	0.008
	0.079	-0.363	0.008
	0.260	-0.197	0.008
	0.504	0.032	0.008
	0.575	0.276	0.008
	0.489	0.457	0.008
	0.386	0.575	0.008
	0.292	0.646	0.008
	0.229	0.662	0.008
	0.189	0.623	0.008
	0.158	0.599	0.008
	0.087	0.567	0.008
	0.000	0.528	0.008
	-0.024	0.497	0.008
	-0.008	0.465	0.008
	0.024	0.449	0.008
	0.039	0.410	0.008
	0.055	0.402	0.008
	0.063	0.402	0.008
	0.063	0.402	0.008
	0.079	0.410	0.008
	0.079	0.410	0.008
	-0.102	0.300	0.008
	-0.339	0.102	0.008
	-0.457	-0.095	0.008
	-0.426	-0.284	0.008
	-0.457	-0.583	0.008
	-0.370	-0.709	0.008
	-0.173	-0.717	0.008
	-0.039	-0.717	0.008
	0.039	-0.701	0.008
	0.063	-0.670	0.008
	0.079	-0.670	0.008
	0.126	-0.615	0.008
	0.126	-0.552	0.008
	0.134	-0.512	0.008
	0.102	-0.457	0.008
	0.063	-0.434	0.008
	0.071	-0.426	0.008
	0.055	-0.410	0.008
	0.055	-0.410	0.008
	0.055	-0.402	0.008
	0.095	-0.347	0.008
	0.292	-0.189	0.008
	0.512	0.039	0.008
	0.583	0.260	0.008
	0.473	0.473	0.008
	0.378	0.591	0.008
	0.268	0.631	0.008
	0.213	0.638	0.008
	0.181	0.623	0.008
	0.150	0.591	0.008
	0.079	0.552	0.008
	0.000	0.528	0.008
	-0.032	0.497	0.008
	-0.032	0.449	0.008
	-0.008	0.426	0.008
	0.016	0.426	0.008
	0.039	0.410	0.008
	0.055	0.418	0.008
	0.071	0.410	0.008
	0.071	0.394	0.008
	0.079	0.402	0.008
	-0.118	0.284	0.008
	-0.347	0.095	0.008
	-0.457	-0.110	0.008
	-0.394	-0.300	0.008
	-0.441	-0.583	0.008
	-0.370	-0.701	0.008
	-0.181	-0.701	0.008
	-0.024	-0.701	0.008
	0.063	-0.709	0.008
	0.079	-0.670	0.008
	0.071	-0.654	0.008
	0.110	-0.599	0.008
	0.118	-0.536	0.008
	0.118	-0.481	0.008
	0.095	-0.457	0.008
	0.063	-0.441	0.008
	0.063	-0.449	0.008
	0.063	-0.426	0.008
	0.055	-0.418	0.008
	0.047	-0.410	0.008
	0.095	-0.355	0.008
	0.300	-0.189	0.008
	0.536	0.047	0.008
	0.567	0.268	0.008
	0.473	0.465	0.008
	0.370	0.567	0.008
	0.284	0.631	0.008
	0.229	0.646	0.008
	0.213	0.615	0.008
	0.173	0.591	0.008
	0.079	0.552	0.008
	-0.008	0.536	0.008
	-0.047	0.497	0.008
	-0.024	0.457	0.008
	0.008	0.441	0.008
	0.032	0.434	0.008
	0.063	0.418	0.008
	0.055	0.402	0.008
	0.055	0.410	0.008
	0.071	0.394	0.008
	0.071	0.378	0.008
	-0.118	0.260	0.008
	-0.347	0.087	0.008
	-0.449	-0.110	0.008
	-0.402	-0.300	0.008
	-0.434	-0.607	0.008
	-0.339	-0.717	0.008
	-0.173	-0.717	0.008
	-0.016	-0.717	0.008
	0.055	-0.709	0.008
	0.079	-0.694	0.008
	0.102	-0.654	0.008
	0.118	-0.607	0.008
	0.126	-0.536	0.008
	0.118	-0.481	0.008
	0.087	-0.473	0.008
	0.071	-0.449	0.008
	0.071	-0.426	0.008
	0.055	-0.418	0.008
	0.071	-0.426	0.008
	0.055	-0.418	0.008
	0.118	-0.355	0.008
	0.315	-0.173	0.008
	0.552	0.063	0.008
	0.583	0.292	0.008
	0.489	0.465	0.008
	0.378	0.575	0.008
	0.276	0.623	0.008
	0.213	0.638	0.008
	0.189	0.623	0.008
	0.158	0.583	0.008
	0.071	0.544	0.008
	0.008	0.512	0.008
	-0.016	0.489	0.008
	0.000	0.473	0.008
	0.000	0.441	0.008
	0.032	0.418	0.008
	0.063	0.410	0.008
	0.071	0.394	0.008
	0.055	0.394	0.008
	0.071	0.394	0.008
	0.071	0.394	0.008
	-0.110	0.268	0.008
	-0.355	0.071	0.008
	-0.434	-0.142	0.008
	-0.386	-0.300	0.008
	-0.441	-0.607	0.008
	-0.331	-0.709	0.008
	-0.142	-0.701	0.008
	-0.016	-0.709	0.008
	0.047	-0.709	0.008
	0.071	-0.686	0.008
	0.110	-0.654	0.008
	0.134	-0.583	0.008
	0.142	-0.536	0.008
	0.110	-0.481	0.008
	0.079	-0.465	0.008
	0.063	-0.441	0.008
	0.063	-0.434	0.008
	0.063	-0.418	0.008
	0.063	-0.418	0.008
	0.063	-0.394	0.008
	0.118	-0.339	0.008
	0.331	-0.158	0.008
	0.536	0.079	0.008
	0.591	0.292	0.008
	0.709	0.457	0.008
	0.583	0.536	0.008
	0.347	0.599	0.008
	0.181	0.623	0.008
	0.079	0.646	0.008
	0.055	0.623	0.008
	0.032	0.591	0.008
	-0.008	0.560	0.008
	-0.024	0.512	0.008
	-0.024	0.481	0.008
	-0.008	0.441	0.008
	0.032	0.426	0.008
	0.063	0.434	0.008
	0.071	0.418	0.008
	0.079	0.418	0.008
	0.095	0.402	0.008
	0.071	0.394	0.008
	-0.197	0.284	0.008
	-0.449	0.118	0.008
	-0.512	-0.087	0.008
	-0.410	-0.260	0.008
	-0.473	-0.599	0.008
	-0.315	-0.725	0.008
	-0.102	-0.717	0.008
	0.055	-0.725	0.008
	0.087	-0.717	0.008
	0.110	-0.686	0.008
	0.158	-0.646	0.008
	0.181	-0.591	0.008
	0.189	-0.552	0.008
	0.181	-0.504	0.008
	0.126	-0.457	0.008
	0.095	-0.449	0.008
	0.095	-0.449	0.008
	0.087	-0.426	0.008
	0.102	-0.402	0.008
	0.095	-0.418	0.008
	0.236	-0.370	0.008
	0.512	-0.221	0.008
	0.678	0.008	0.008
	0.670	0.229	0.008
	0.552	0.426	0.008
	0.418	0.544	0.008
	0.276	0.607	0.008
	0.126	0.623	0.008
	0.071	0.623	0.008
	0.032	0.591	0.008
	0.024	0.583	0.008
	-0.024	0.544	0.008
	-0.032	0.504	0.008
	-0.008	0.465	0.008
	0.008	0.441	0.008
	0.039	0.410	0.008
	0.055	0.410	0.008
	0.063	0.418	0.008
	0.087	0.394	0.008
	0.079	0.378	0.008
	0.063	0.378	0.008
	-0.221	0.276	0.008
	-0.457	0.102	0.008
	-0.497	-0.118	0.008
	-0.355	-0.252	0.008
	-0.434	-0.599	0.008
	-0.300	-0.741	0.008
	-0.102	-0.725	0.008
	0.039	-0.741	0.008
	0.063	-0.717	0.008
	0.095	-0.686	0.008
	0.142	-0.654	0.008
	0.173	-0.615	0.008
	0.181	-0.552	0.008
	0.173	-0.504	0.008
	0.126	-0.497	0.008
	0.118	-0.465	0.008
	0.087	-0.449	0.008
	0.079	-0.434	0.008
	0.079	-0.426	0.008
	0.079	-0.426	0.008
	0.252	-0.370	0.008
	0.528	-0.213	0.008
	0.678	0.016	0.008
	0.662	0.236	0.008
	0.552	0.426	0.008
	0.402	0.544	0.008
	0.268	0.615	0.008
	0.142	0.631	0.008
	0.079	0.607	0.008
	0.055	0.599	0.008
	0.016	0.583	0.008
	-0.024	0.544	0.008
	-0.032	0.512	0.008
	-0.008	0.473	0.008
	0.039	0.457	0.008
	0.071	0.418	0.008
	0.079	0.426	0.008
	0.071	0.402	0.008
	0.079	0.394	0.008
	0.087	0.378	0.008
	0.055	0.363	0.008
	-0.244	0.276	0.008
	-0.449	0.087	0.008
	-0.512	-0.142	0.008
	-0.363	-0.292	0.008
	-0.441	-0.631	0.008
	-0.276	-0.733	0.008
	-0.071	-0.741	0.008
	0.055	-0.741	0.008
	0.079	-0.749	0.008
	0.102	-0.709	0.008
	0.134	-0.670	0.008
	0.181	-0.615	0.008
	0.181	-0.560	0.008
	0.166	-0.520	0.008
	0.126	-0.489	0.008
	0.126	-0.465	0.008
	0.102	-0.473	0.008
	0.095	-0.449	0.008
	0.079	-0.441	0.008
	0.087	-0.426	0.008
	0.284	-0.363	0.008
	0.560	-0.221	0.008
	0.701	0.008	0.008
	0.646	0.244	0.008
	0.552	0.426	0.008
	0.418	0.528	0.008
	0.260	0.599	0.008
	0.126	0.623	0.008
	0.063	0.623	0.008
	0.047	0.599	0.008
	0.008	0.560	0.008
	-0.032	0.528	0.008
	-0.032	0.481	0.008
	-0.008	0.449	0.008
	0.024	0.418	0.008
	0.047	0.410	0.008
	0.063	0.410	0.008
	0.079	0.394	0.008
	0.071	0.386	0.008
	0.079	0.402	0.008
	0.055	0.378	0.008
	-0.244	0.252	0.008
	-0.457	0.071	0.008
	-0.504	-0.150	0.008
	-0.363	-0.284	0.008
	-0.402	-0.615	0.008
	-0.276	-0.725	0.008
	-0.079	-0.733	0.008
	0.047	-0.772	0.008
	0.071	-0.757	0.008
	0.095	-0.717	0.008
	0.126	-0.686	0.008
	0.166	-0.631	0.008
	0.166	-0.591	0.008
	0.150	-0.528	0.008
	0.118	-0.504	0.008
	0.095	-0.465	0.008
	0.087	-0.465	0.008
	0.071	-0.457	0.008
	0.079	-0.441	0.008
	0.071	-0.426	0.008
	0.268	-0.370	0.008
	0.560	-0.197	0.008
	0.701	0.008	0.008
	0.670	0.236	0.008
	0.544	0.418	0.008
	0.402	0.544	0.008
	0.260	0.599	0.008
	0.126	0.631	0.008
	0.071	0.623	0.008
	0.047	0.583	0.008
	0.008	0.544	0.008
	-0.032	0.512	0.008
	-0.016	0.473	0.008
	-0.016	0.449	0.008
	0.032	0.426	0.008
	0.039	0.402	0.008
	0.055	0.386	0.008
	0.063	0.386	0.008
	0.055	0.386	0.008
	0.071	0.386	0.008
	0.016	0.355	0.008
	-0.284	0.221	0.008
	-0.473	0.039	0.008
	-0.497	-0.150	0.008
	-0.363	-0.276	0.008
	-0.426	-0.607	0.008
	-0.284	-0.741	0.008
	-0.079	-0.765	0.008
	0.039	-0.757	0.008
	0.055	-0.749	0.008
	0.102	-0.717	0.008
	0.142	-0.670	0.008
	0.205	-0.607	0.008
	0.189	-0.544	0.008
	0.142	-0.528	0.008
	0.087	-0.497	0.008
	0.102	-0.481	0.008
	0.079	-0.449	0.008
	0.079	-0.441	0.008
	0.071	-0.449	0.008
	0.079	-0.434	0.008
	0.292	-0.355	0.008
	0.575	-0.189	0.008
	0.701	0.039	0.008
	0.662	0.276	0.008
	0.528	0.473	0.008
	0.402	0.583	0.008
	0.252	0.615	0.008
	0.118	0.631	0.008
	0.063	0.631	0.008
	0.039	0.591	0.008
	0.000	0.575	0.008
	-0.039	0.544	0.008
	-0.039	0.504	0.008
	-0.032	0.449	0.008
	0.000	0.426	0.008
	0.047	0.394	0.008
	0.055	0.378	0.008
	0.079	0.402	0.008
	0.087	0.386	0.008
	0.079	0.378	0.008
	0.032	0.347	0.008
	-0.252	0.252	0.008
	-0.489	0.063	0.008
	-0.504	-0.126	0.008
	-0.363	-0.276	0.008
	-0.426	-0.623	0.008
	-0.268	-0.733	0.008
	-0.087	-0.749	0.008
	0.063	-0.757	0.008
	0.055	-0.733	0.008
	0.102	-0.709	0.008
	0.134	-0.662	0.008
	0.173	-0.599	0.008
	0.181	-0.544	0.008
	0.142	-0.512	0.008
	0.102	-0.473	0.008
	0.095	-0.457	0.008
	0.071	-0.441	0.008
	0.071	-0.434	0.008
	0.063	-0.441	0.008
	0.079	-0.434	0.008
	0.276	-0.347	0.008
	0.567	-0.173	0.008
	0.694	0.047	0.008
	0.646	0.284	0.008
	0.512	0.449	0.008
	0.386	0.560	0.008
	0.236	0.599	0.008
	0.110	0.615	0.008
	0.047	0.615	0.008
	0.032	0.591	0.008
	-0.024	0.552	0.008
	-0.032	0.528	0.008
	-0.055	0.481	0.008
	-0.039	0.449	0.008
	0.008	0.434	0.008
	0.032	0.418	0.008
	0.063	0.410	0.008
	0.055	0.378	0.008
	0.063	0.394	0.008
	0.055	0.378	0.008
	-0.008	0.339	0.008
	-0.276	0.229	0.008
	-0.481	0.047	0.008
	-0.520	-0.173	0.008
	-0.347	-0.300	0.008
	-0.386	-0.607	0.008
	-0.244	-0.725	0.008
	-0.071	-0.717	0.008
	0.039	-0.749	0.008
	0.071	-0.725	0.008
	0.102	-0.701	0.008
	0.126	-0.662	0.008
	0.166	-0.615	0.008
	0.181	-0.567	0.008
	0.134	-0.520	0.008
	0.102	-0.473	0.008
	0.087	-0.449	0.008
	0.063	-0.449	0.008
	0.055	-0.441	0.008
	0.063	-0.426	0.008
	0.071	-0.434	0.008
	0.300	-0.331	0.008
	0.560	-0.181	0.008
	0.678	0.047	0.008
	0.631	0.284	0.008
	0.504	0.465	0.008
	0.378	0.567	0.008
	0.229	0.615	0.008
	0.087	0.623	0.008
	0.039	0.631	0.008
	0.000	0.599	0.008
	-0.039	0.560	0.008
	-0.047	0.536	0.008
	-0.047	0.497	0.008
	-0.016	0.457	0.008
	0.008	0.441	0.008
	0.032	0.410	0.008
	0.024	0.402	0.008
	0.047	0.378	0.008
	0.063	0.370	0.008
	0.079	0.378	0.008
	0.000	0.347	0.008
	-0.292	0.252	0.008
	-0.504	0.039	0.008
	-0.528	-0.189	0.008
	-0.363	-0.307	0.008
	-0.410	-0.615	0.008
	-0.252	-0.717	0.008
	-0.095	-0.741	0.008
	0.032	-0.741	0.008
	0.047	-0.733	0.008
	0.063	-0.717	0.008
	0.110	-0.646	0.008
	0.150	-0.583	0.008
	0.150	-0.544	0.008
	0.134	-0.497	0.008
	0.079	-0.481	0.008
	0.071	-0.457	0.008
	0.071	-0.441	0.008
	0.055	-0.426	0.008
	0.071	-0.410	0.008
	0.071	-0.410	0.008
	0.284	-0.323	0.008
	0.560	-0.173	0.008
	0.670	0.071	0.008
	0.615	0.300	0.008
	0.489	0.457	0.008
	0.355	0.567	0.008
	0.205	0.623	0.008
	0.079	0.638	0.008
	0.047	0.615	0.008
	0.016	0.607	0.008
	-0.024	0.567	0.008
	-0.039	0.528	0.008
	-0.047	0.489	0.008
	-0.016	0.465	0.008
	0.008	0.441	0.008
	0.016	0.434	0.008
	0.032	0.418	0.008
	0.047	0.394	0.008
	0.047	0.394	0.008
	0.047	0.386	0.008
	-0.039	0.339	0.008
	-0.339	0.213	0.008
	-0.512	0.047	0.008
	-0.520	-0.173	-0.489
	-0.355	-0.300	-0.339
	-0.394	-0.615	-0.410
	-0.236	-0.725	-0.284
	-0.087	-0.725	-0.134
	0.016	-0.733	-0.055
	0.016	-0.741	-0.047
	0.079	-0.709	0.000
	0.126	-0.654	0.047
	0.150	-0.583	0.087
	0.166	-0.560	0.095
	0.118	-0.504	0.055
	0.087	-0.473	0.024
	0.071	-0.449	0.000
	0.047	-0.441	0.000
	0.055	-0.426	0.000
	0.063	-0.426	0.000
	0.063	-0.418	0.008
	0.300	-0.339	0.236
	0.567	-0.134	0.473
	0.670	0.095	0.607
	0.631	0.300	0.560
	0.497	0.473	0.772
	0.355	0.560	1.025
	0.213	0.623	1.088
	0.063	0.631	0.504
	0.032	0.615	0.284
	0.016	0.599	0.189
	-0.024	0.567	0.032
	-0.055	0.512	-0.063
	-0.055	0.465	-0.047
	-0.039	0.441	-0.047
	-0.008	0.441	0.008
	0.032	0.410	0.016
	0.039	0.410	0.032
	0.047	0.394	0.047
	0.055	0.394	0.047
	0.063	0.394	0.039
	-0.047	0.331	-0.071
	-0.323	0.221	-0.331
	-0.512	0.024	-0.497
	-0.520	-0.189	-0.504
	-0.363	-0.331	-0.363
	-0.394	-0.631	-0.410
	-0.221	-0.701	-0.260
	-0.071	-0.741	-0.142
	0.016	-0.725	-0.039
	0.016	-0.733	-0.039
	0.079	-0.694	-0.008
	0.126	-0.646	0.039
	0.158	-0.583	0.079
	0.158	-0.536	0.063
	0.126	-0.481	0.063
	0.095	-0.457	0.016
	0.095	-0.441	0.024
	0.063	-0.434	0.000
	0.079	-0.410	-0.016
	0.039	-0.434	-0.016
	0.055	-0.410	0.000
	0.307	-0.323	0.268
	0.575	-0.134	0.520
	0.670	0.095	0.591
	0.599	0.307	0.528
	0.473	0.481	0.418
	0.339	0.575	0.307
	0.189	0.623	0.221
	0.055	0.631	0.426
	0.047	0.631	0.276
	0.000	0.607	0.071
	-0.016	0.567	-0.039
	-0.055	0.528	-0.079
	-0.039	0.489	-0.047
	-0.039	0.449	-0.016
	0.000	0.434	0.016
	0.032	0.394	0.024
	0.055	0.378	0.024
	0.039	0.386	0.047
	0.047	0.386	0.039
	0.055	0.378	0.055
	-0.063	0.331	-0.087
	-0.363	0.213	-0.363
	-0.512	0.008	-0.489
	-0.520	-0.197	-0.473
	-0.363	-0.339	-0.355
	-0.378	-0.599	-0.402
	-0.213	-0.694	-0.252
	-0.071	-0.725	-0.110
	0.039	-0.757	-0.016
	0.039	-0.749	-0.008
	0.079	-0.701	0.024
	0.118	-0.646	0.079
	0.158	-0.591	0.095
	0.142	-0.528	0.087
	0.126	-0.489	0.055
	0.095	-0.473	0.047
	0.063	-0.441	0.032
	0.047	-0.434	0.032
	0.047	-0.441	0.024
	0.047	-0.434	0.016
	0.063	-0.410	0.039
	0.323	-0.315	0.300
	0.591	-0.126	0.536
	0.662	0.102	0.583
	0.607	0.315	0.544
	0.473	0.481	0.434
	0.323	0.583	0.323
	0.197	0.623	0.213
	0.063	0.623	0.150
	0.016	0.607	1.127
	-0.008	0.583	0.835
	-0.032	0.567	0.221
	-0.063	0.528	-0.071
	-0.055	0.489	-0.110
	-0.047	0.457	-0.039
	-0.008	0.434	0.032
	0.039	0.418	0.055
	0.047	0.410	0.055
	0.032	0.402	0.055
	0.032	0.378	0.055
	0.055	0.394	0.071
	-0.079	0.347	-0.063
	-0.363	0.213	-0.331
	-0.528	0.032	-0.465
	-0.536	-0.205	-0.473
	-0.386	-0.370	-0.355
	-0.370	-0.638	-0.370
	-0.205	-0.725	-0.221
	-0.063	-0.725	-0.087
	0.016	-0.741	-0.024
	0.032	-0.741	-0.008
	0.063	-0.717	0.047
	0.102	-0.662	0.071
	0.142	-0.583	0.095
	0.142	-0.544	0.095
	0.110	-0.504	0.079
	0.095	-0.457	0.079
	0.071	-0.441	0.063
	0.055	-0.426	0.032
	0.039	-0.434	0.032
	0.039	-0.418	0.039
	0.063	-0.402	0.071
	0.323	-0.307	0.300
	0.583	-0.134	0.536
	0.662	0.095	0.567
	0.591	0.315	0.741
	0.473	0.473	0.607
	0.315	0.575	0.370
	0.166	0.631	0.197
	0.039	0.623	0.087
	-0.008	0.623	0.071
	-0.032	0.615	0.039
	-0.032	0.567	0.008
	-0.047	0.520	0.008
	-0.047	0.504	0.008
	-0.016	0.441	0.032
	-0.008	0.434	0.047
	0.016	0.418	0.079
	0.016	0.410	0.079
	0.016	0.410	0.087
	0.024	0.394	0.087
	0.047	0.394	0.071
	-0.095	0.323	-0.079
	-0.386	0.205	-0.323
	-0.528	0.008	-0.434
	-0.520	-0.205	-0.426
	-0.394	-0.370	-0.339
	-0.378	-0.615	-0.347
	-0.221	-0.709	-0.181
	-0.071	-0.725	-0.055
	0.016	-0.749	0.008
	0.024	-0.749	0.016
	0.063	-0.701	0.047
	0.126	-0.654	0.095
	0.158	-0.599	0.126
	0.118	-0.544	0.118
	0.087	-0.489	0.087
	0.071	-0.465	0.071
	0.055	-0.449	0.055
	0.055	-0.465	0.032
	0.047	-0.426	0.039
	0.055	-0.434	0.047
	0.079	-0.426	0.071
	0.347	-0.323	0.339
	0.567	-0.102	0.560
	0.638	0.118	0.820
	0.575	0.339	0.804
	0.441	0.497	0.560
	0.323	0.583	0.339
	0.173	0.615	0.205
	0.039	0.623	0.189
	0.016	0.631	0.229
	-0.016	0.607	0.134
	-0.047	0.552	0.047
	-0.063	0.528	-0.016
	-0.047	0.497	0.000
	-0.024	0.465	0.032
	-0.008	0.441	0.039
	0.008	0.410	0.071
	0.024	0.394	0.110
	0.039	0.386	0.102
	0.039	0.386	0.095
	0.032	0.394	0.102
	-0.118	0.331	-0.055
	-0.394	0.197	-0.315
	-0.544	0.008	-0.426
	-0.520	-0.205	-0.418
	-0.410	-0.386	-0.331
	-0.378	-0.638	-0.331
	-0.205	-0.701	-0.166
	-0.055	-0.709	-0.032
	0.032	-0.725	0.032
	0.032	-0.725	0.055
	0.063	-0.701	0.063
	0.110	-0.646	0.126
	0.150	-0.583	0.150
	0.150	-0.512	0.142
	0.110	-0.481	0.118
	0.087	-0.449	0.079
	0.055	-0.449	0.079
	0.071	-0.434	0.087
	0.055	-0.418	0.071
	0.055	-0.410	0.063
	0.079	-0.394	0.102
	0.331	-0.284	0.347
	0.591	-0.110	0.717
	0.654	0.118	0.765
	0.583	0.347	0.623
	0.465	0.504	0.473
	0.323	0.607	0.331
	0.166	0.646	0.158
	0.032	0.638	0.788
	0.016	0.623	1.395
	0.000	0.591	0.733
	-0.039	0.567	0.126
	-0.055	0.528	-0.063
	-0.047	0.497	-0.039
	-0.032	0.473	0.032
	0.000	0.434	0.079
	0.032	0.402	0.102
	0.024	0.418	0.095
	0.032	0.402	0.087
	0.016	0.402	0.102
	0.047	0.394	0.110
	-0.134	0.331	-0.071
	-0.410	0.197	-0.331
	-0.536	0.016	-0.441
	-0.512	-0.213	-0.418
	-0.410	-0.410	-0.347
	-0.386	-0.623	-0.315
	-0.197	-0.694	-0.150
	-0.055	-0.725	-0.016
	0.032	-0.725	0.024
	0.032	-0.725	0.063
	0.071	-0.701	0.095
	0.118	-0.631	0.142
	0.150	-0.591	0.158
	0.142	-0.520	0.142
	0.102	-0.497	0.118
	0.079	-0.481	0.087
	0.039	-0.449	0.087
	0.032	-0.441	0.087
	0.032	-0.434	0.087
	0.024	-0.418	0.071
	0.079	-0.394	0.118
	0.370	-0.292	0.386
	0.591	-0.102	0.788
	0.646	0.142	0.796
	0.544	0.339	0.607
	0.418	0.481	0.457
	0.284	0.567	0.331
	0.158	0.623	0.236
	0.047	0.615	0.134
	0.000	0.615	0.110
	-0.016	0.575	0.071
	-0.063	0.552	0.039
	-0.087	0.520	0.032
	-0.055	0.481	0.039
	-0.039	0.449	0.063
	-0.016	0.426	0.063
	0.024	0.426	0.087
	0.016	0.418	0.118
	0.016	0.410	0.118
	0.032	0.378	0.126
	0.047	0.370	0.118
	-0.126	0.315	-0.071
	-0.410	0.166	-0.331
	-0.544	-0.016	-0.410
	-0.528	-0.244	-0.378
	-0.426	-0.426	-0.323
	-0.363	-0.646	-0.292
	-0.197	-0.701	-0.118
	-0.047	-0.709	0.016
	0.032	-0.733	0.079
	0.024	-0.741	0.102
	0.055	-0.709	0.102
	0.110	-0.638	0.150
	0.118	-0.607	0.173
	0.118	-0.544	0.173
	0.095	-0.497	0.166
	0.055	-0.489	0.118
	0.047	-0.449	0.095
	0.039	-0.449	0.095
	0.039	-0.441	0.087
	0.032	-0.441	0.102
	0.071	-0.402	0.134
	0.370	-0.300	0.426
	0.591	-0.095	0.623
	0.646	0.126	0.662
	0.560	0.347	0.599
	0.434	0.473	0.489
	0.292	0.567	0.378
	0.158	0.599	0.252
	0.016	0.599	0.142
	0.000	0.607	0.189
	-0.024	0.583	0.126
	-0.032	0.536	0.095
	-0.055	0.481	0.055
	-0.055	0.465	0.047
	-0.039	0.426	0.063
	-0.016	0.418	0.102
	0.000	0.402	0.118
	0.016	0.418	0.118
	0.032	0.370	0.134
	0.055	0.378	0.134
	0.047	0.378	0.134
	-0.158	0.307	-0.063
	-0.434	0.166	-0.300
	-0.536	-0.016	-0.402
	-0.512	-0.236	-0.363
	-0.426	-0.457	-0.339
	-0.378	-0.678	-0.292
	-0.205	-0.709	-0.095
	-0.047	-0.733	0.039
	0.024	-0.717	0.095
	0.016	-0.725	0.095
	0.063	-0.694	0.118
	0.102	-0.638	0.166
	0.126	-0.591	0.197
	0.126	-0.536	0.173
	0.102	-0.489	0.134
	0.071	-0.465	0.118
	0.063	-0.449	0.110
	0.047	-0.441	0.118
	0.055	-0.434	0.118
	0.039	-0.434	0.102
	0.087	-0.386	0.142
	0.363	-0.300	0.449
	0.591	-0.102	0.654
	0.646	0.134	0.662
	0.552	0.363	0.591
	0.426	0.504	0.473
	0.284	0.591	0.370
	0.142	0.631	0.252
	0.016	0.638	0.150
	-0.016	0.599	0.150
	-0.032	0.591	0.118
	-0.039	0.544	0.071
	-0.055	0.512	0.063
	-0.071	0.481	0.055
	-0.047	0.441	0.110
	-0.008	0.434	0.118
	0.024	0.402	0.142
	0.016	0.386	0.150
	0.008	0.378	0.142
	0.024	0.378	0.158
	0.032	0.370	0.166
	-0.158	0.307	-0.047
	-0.457	0.158	-0.284
	-0.560	-0.039	-0.386
	-0.512	-0.244	-0.347
	-0.441	-0.473	-0.323
